name,r1,r2,n_members,members,nodes_explored,min_relator_length
ac19_47126,YXXyx,YYXYxyXYxyyxx,3,81221 132286 155285,11,2
ac19_47128,YYXXX,YYXYXyXXXyXYYx,1,81223,9,2
ac19_47129,YXXyx,YYXyXXYYxyXyXX,1,81229,27,2
ac19_47131,YYYXXXYXX,YYYXyyyXYx,1,81232,69,2
ac19_47132,YXYXyxYXyx,YXyXYxyXyxx,2,81234 141787,27,2
ac19_47133,YYXXYXyxx,YYYYXXXyxx,1,81236,7,2
ac19_47134,YYXXyx,YYXYYXXXXyxYx,1,81237,6,2
ac19_47136,YXXyx,YYYXyyXyXyXYxyXX,2,81241 123240,269,2
ac19_47137,YXYXyx,YYYXyXXYxYxyX,1,81242,25,2
ac19_47139,YYXXX,YYXXXXyyXYYxYX,1,81246,9,2
ac19_47140,YXYXYXX,YYYYXXXyXyx,1,81249,70,2
ac19_47141,YYXXyx,YYXXYxyxYYXXX,1,81250,7,2
ac19_47142,YYXXyx,YYXXXYYxyXyxx,1,81251,12,2
ac19_47144,YYXXX,YYxYXXXyXyxx,4,81256 118779 134110 144881,7,2
ac19_47145,YXX,YYYXyXXYXyX,1,81258,9,2
ac19_47146,YXXyx,YYXYXyxxyXyyXX,1,81259,102,2
ac19_47147,YXYXX,YYXXyxYXyyXYxx,1,81265,16,2
ac19_47148,YYXXYYx,YYXXyxxxyyX,1,81268,11,2
ac19_47149,YXXYx,YYXyXXYxYYXyxx,1,81269,10,2
ac19_47150,YYXXYx,YYYXyxyXyxxYX,1,81271,15,2
ac19_47151,YYXXyxx,YYYXXyyxyXYx,1,81273,12,2
ac19_47153,YYXXX,YYYXYXXyXyyxxx,1,81279,12,2
ac19_47154,YXXyXyx,YYxyXYxxxyXX,2,81280 107258,352,2
ac19_47155,YYXXX,YYXXYYXXyXyxYX,1,81281,12,2
ac19_47156,YYXXX,YYxxYxyXXXXXyx,1,81283,14,2
ac19_47157,YXYxyx,YYYXXYYxyyxxx,1,81284,38,2
ac19_47158,YXXyx,YYYXYxyxxxyyxx,1,81289,82,2
ac19_47160,YYXXyXyxx,YYxxyXXyxyxx,2,81297 83561,199,2
ac19_47161,YYXXX,YYXYXXXYYxyyX,3,81299 87991 104092,7,2
ac19_47162,YYXXyx,YYXYYXyxxyXyx,1,81301,9,2
ac19_47164,YXXyx,YYXyXyxxyxYYXX,1,81305,33,2
ac19_47165,YYXXyx,YXXYxYXXyxx,4,81306 117313 124879 152154,15,2
ac19_47166,YXXyx,YYYXyXXXyyxYX,1,81307,10,2
ac19_47167,YXXyx,YYYXyyXyxxyx,3,81308 83574 136107,46,2
ac19_47168,YXXyx,YYYXyxxyxxYxyX,1,81315,26,2
ac19_47169,YYXXX,YYXXyxyxxYXyyx,1,81317,21,2
ac19_47170,YYXXX,YYXXyyXyxYXYxx,1,81318,10,2
ac19_47171,YXXyx,YYXyxxxYXyyXYx,1,81319,10,2
ac19_47172,YYXXXyx,YYXXXXyXYxyx,1,81322,6,2
ac19_47173,YXXyx,YYYXyxyXYxxyXX,1,81325,26,2
ac19_47174,YYXXyx,YYXXXyXXYxx,3,81327 81912 93684,22,2
ac19_47175,YXXyx,YYXXXXXyXXyyXX,1,81328,24,2
ac19_47176,YXX,YYXyyXyyXYxxYxx,1,81329,9,2
ac19_47177,YYXXX,YYYXXYXyXYxyX,2,81331 135935,14,2
ac19_47178,YXXyXyxx,YYXyyxYxyXX,1,81332,101,2
ac19_47180,YXyXYxx,YYYYYXyXXYxx,1,81341,12,2
ac19_47181,YYXXYXX,YYXXYXyXyXYxx,2,81342 123525,11,2
ac19_47184,YYXYxYXXYx,YYXXYYxYXYx,1,81349,279,2
ac19_47185,YYXXYx,YYXXYXXYxYxyx,1,81351,7,2
ac19_47186,YXXyx,YYXyyxxyxYXXYx,1,81357,21,2
ac19_47187,YXXyxYx,YYYYxYYXX,1,81359,91,2
ac19_47188,YXYXyx,YYYXyXYXyXyxx,1,81360,44,2
ac19_47189,YYXYXXXYx,YYXXYxyXyx,1,81362,24,2
ac19_47190,YXYXyx,YYYYxyyyXXXYxyX,1,81369,520,2
ac19_47191,YXXyx,YYXyyXYxyyxxx,1,81373,26,2
ac19_47193,YXXYx,YYYXXYXyxyXyxx,1,81375,10,2
ac19_47194,YYXXyxx,YYYXXyyxxyyX,1,81376,12,2
ac19_47195,YXXXyXYx,YYYxYXXyyyX,1,81377,38,2
ac19_47196,YXXyx,YYXXYxYXyyXyxx,1,81378,29,2
ac19_47197,YXXyx,YYXYxxYxxyyxyx,1,81379,15,2
ac19_47199,YXXyx,YYXYXyyXyxxxYx,1,81387,123,2
ac19_47200,YXXXyxx,YYYXXXyXXyxx,1,81397,7,2
ac19_47202,YYXXX,YYXYYXyyXXyxx,1,81400,9,2
ac19_47204,YXXyXyX,YYXXyxxyXyXX,2,81402 152307,18,2
ac19_47205,YXYXXYx,YYYYXyXYXXYx,1,81403,5,2
ac19_47206,YXXYx,YYXXyxxxxxyyXX,1,81404,12,2
ac19_47207,YYXXyxx,YYXXyyxxxxyX,1,81405,18,2
ac19_47208,YYXXXYXX,YYYXXyXYxyX,1,81409,256,2
ac19_47209,YYXXX,YYXXXYXyXyXYYx,1,81410,8,2
ac19_47210,YXXyx,YYYXXyyXXXyyX,1,81411,14,2
ac19_47212,YXXyx,YYYXXyXXXyxyyx,1,81415,9,2
ac19_47213,YXXyx,YYXyXYxxyyXXyX,1,81416,17,2
ac19_47214,YXYXyx,YYYYYYXyXXyyx,1,81421,102,2
ac19_47215,YXXYxYxx,YYYXXXyxxxx,1,81424,17,2
ac19_47217,YXyXYxx,YYXYXYYXYxx,1,81431,126,2
ac19_47218,YYXXXyX,YYYxyXyxxyyx,1,81432,8,2
ac19_47219,YXXYx,YYYXXYYXXyXYxx,1,81433,17,2
ac19_47220,YXYxyx,YYXXXyyXyyxyX,1,81434,46,2
ac19_47223,YXXyxYx,YYYxxyXYYxYX,1,81443,30,2
ac19_47224,YXYXyx,YYYYXyyXXyxYx,2,81446 101370,68,2
ac19_47225,YXX,YYXyXXyXYYXyxYx,1,81448,10,2
ac19_47226,YXXYxxyx,YYxyXYYxxyX,5,81451 81906 134795 137382 149859,26,2
ac19_47227,YYXXyx,YYYYYXXXXXyxx,1,81454,11,2
ac19_47228,YXXYx,YYYYYXYXXXXYx,1,81455,8,2
ac19_47229,YXX,YYXyXyxxYxYXyyx,1,81458,8,2
ac19_47230,YXyXXyx,YYXYxYxxyyx,4,81460 84616 99743 143707,165,2
ac19_47231,YYXXyx,YXYXYxxyXyXYx,1,81461,16,2
ac19_47232,YXX,YYYYXyXyyyxYxyX,1,81462,9,2
ac19_47233,YYXXX,YYYXyXXXXXXYxx,1,81463,9,2
ac19_47234,YXXyx,YYXyyXyXXYXXYX,1,81464,418,2
ac19_47236,YXXyx,YYXYxyXXyxyXyx,1,81469,11,2
ac19_47237,YXXXYxx,YYXyXyyXYYxx,1,81472,189,2
ac19_47238,YXXYx,YYYYYXXYXYYXyx,2,81473 107000,38,2
ac19_47239,YXXYx,YYXXyyXyxxxyyx,1,81475,16,2
ac19_47241,YXyXYxx,YYYXYxxYYXyX,1,81478,12,2
ac19_47242,YYXXYx,YYYXyXyxyXyxx,1,81480,16,2
ac19_47243,YXXX,YYYXYXYYXyyyXyX,1,81483,64,2
ac19_47244,YXXXyxx,YYXXXyXyyxxx,1,81484,6,2
ac19_47245,YXYXyx,YYYYxxyyxyXXX,1,81488,190,2
ac19_47246,YXXyXXYx,YYXXXXyxyxx,2,81492 139532,15,2
ac19_47247,YXXYx,YYYYXXXyXyyxxx,1,81493,8,2
ac19_47248,YXXyx,YYXXYxYXyXyxyX,1,81495,20,2
ac19_47249,YYXXyxx,YYYYxxYXYYXX,1,81497,127,2
ac19_47250,YXyXXyx,YYXXyyxyxYx,2,81500 118069,315,2
ac19_47251,YYXXXXyx,YXyxxYXXXyx,3,81503 139675 150472,72,2
ac19_47252,YXXYx,YYYXYXYxyXXXYx,1,81505,10,2
ac19_47253,YYXXyx,YYXXXXYxYXXyx,1,81506,14,2
ac19_47254,YXXyx,YYXyXYxyyxxxyX,1,81511,7,2
ac19_47256,YXXX,YYYYYXyyyxyyyxx,1,81518,17,2
ac19_47257,YXyXYxx,YYXXYYxxYX,2,81523 129343,31,2
ac19_47258,YYXXYxxyx,YYYXXyxxYx,1,81526,103,2
ac19_47259,YYXXXyx,YYYXyxyyX,7,81529 87059 99990 100831 129910 130766 145567,17,2
ac19_47261,YYXXyxx,YYXYYXYxxyyx,1,81532,10,2
ac19_47262,YXXYx,YYYXyyxyXXyxxx,1,81535,32,2
ac19_47263,YYXXYx,YYYYYYXXXyxyx,1,81536,24,2
ac19_47264,YXYXYx,YYYXXyyXyyxYYYx,1,81537,54,2
ac19_47265,YYXXXXXXX,YYXXXyyXYx,1,81538,8,2
ac19_47266,YXXyx,YYXYYXyyXXXXXyX,2,81539 126405,317,2
ac19_47267,YYXXYx,YYxYXyxxyXYXX,1,81541,7,2
ac19_47268,YYXXXXX,YYXyXYYXyXyx,1,81542,8,2
ac19_47270,YXXX,YYYYxYXyyXyyXyx,1,81546,12,2
ac19_47271,YYXXX,YYYXXYxxyyyX,2,81548 128584,12,2
ac19_47272,YYXXX,YYXXYXyxYXyyx,3,81549 117427 150924,9,2
ac19_47273,YXXYx,YYYxxYXyyXXXyx,1,81550,403,2
ac19_47274,YXXYx,YYYYXyyXyxYXYx,4,81552 85321 85703 102113,10,2
ac19_47275,YXXYxYxx,YYYYYYYxx,3,81554 82315 119901,10,2
ac19_47276,YXXyx,YYYYYXyyyXXXyx,1,81558,24,2
ac19_47277,YXXyx,YYYXYxYXyyxyXyxyyX,3,81565 135803 150375,356,2
ac19_47278,YYXXyx,YYXXXXyXYxyxx,1,81567,9,2
ac19_47279,YXXyx,YYXYxxYXyyXXyX,1,81569,82,2
ac19_47280,YYXXX,YYXXyXyxYxYxyX,1,81570,8,2
ac19_47281,YXXXyXYx,YYXXXYxyXyx,2,81571 107921,10,2
ac19_47282,YXXYx,YYYYXyxyyxyXyx,3,81574 114790 137714,7,2
ac19_47283,YXXyx,YYYYXyyyxxyyyxYX,1,81578,101,2
ac19_47284,YXYXX,YYXXyyxyXXYYx,2,81580 155246,25,2
ac19_47285,YXXyx,YYYXXXyXXyyXyx,1,81584,9,2
ac19_47286,YYXXXYXYx,YYXXXXyxxx,1,81588,15,2
ac19_47287,YXXX,YYYXYXyyyxYxyyX,1,81591,13,2
ac19_47288,YXXyx,YYYXyyXYxxyxxx,1,81596,26,2
ac19_47289,YXXX,YYYXyxxYXyyyx,1,81599,6,2
ac19_47290,YXyXXyx,YYYXyxyXyxx,2,81601 151939,472,2
ac19_47291,YXXyx,YYXXXXyXyyxx,4,81602 113531 116070 127441,8,2
ac19_47292,YYXXyx,YYXXXYXXXyxxx,1,81605,17,2
ac19_47294,YXXyx,YYYYXyXXYXyyyx,1,81608,12,2
ac19_47295,YXYXyx,YYXXXyXXYxyXYYx,1,81609,470,2
ac19_47298,YXYXX,YYXXXXyXXyxxYxx,1,81615,11,2
ac19_47299,YYXXYx,YYYXXXYXyxxyx,1,81616,16,2
ac19_47303,YYXXX,YYYXXXYxxyxyyX,1,81624,6,2
ac19_47304,YXXYxxyx,YYYYxxxxyXYxxyX,1,81626,23,2
ac19_47305,YYXXXXXYx,YXyXyxxxxyx,3,81630 122452 127555,24,2
ac19_47306,YYXXXYx,YYYXXXXyxyxx,1,81632,19,2
ac19_47307,YYXXX,YYXYXXXXyXYxx,3,81635 92378 116245,41,2
ac19_47309,YYXXXYXX,YYXyyxxxyyx,1,81642,8,2
ac19_47311,YXXYx,YYXYYXXyxYxyX,1,81654,43,2
ac19_47313,YYXXXXX,YYYXXyxxyXX,2,81662 140447,15,2
ac19_47314,YXyxYXXyx,YYYXyXXXyXYxyX,1,81665,98,2
ac19_47315,YXYXYx,YYYXYxxxyXXyX,2,81670 155144,39,2
ac19_47316,YXXyx,YYYXYXyXyxxyXX,1,81672,31,2
ac19_47317,YXXyx,YYXXyxxyxxxxYx,1,81675,17,2
ac19_47319,YXXYx,YYYYXXXXYx,6,81679 109609 121530 122584 123069 156633,6,2
ac19_47320,YYXXYx,YYYYxYXXYxyyX,1,81684,41,2
ac19_47321,YXXyXyx,YYYxxyXYxxxx,2,81686 99382,10,2
ac19_47322,YXXX,YYYXyXyXyyxYx,2,81687 134775,11,2
ac19_47323,YYXXYXXyyx,YYXXyyxYXyx,1,81688,30,2
ac19_47325,YXXyx,YYYYXyxxyyXyyX,1,81694,128,2
ac19_47326,YXXyx,YYYXyxxyXyxyx,3,81695 103720 151297,22,2
ac19_47327,YYXXyx,YYXXyXyxxyxxx,1,81696,8,2
ac19_47328,YXXYx,YYYYXyXXXYYxx,2,81702 122029,18,2
ac19_47329,YYXXX,YYXXyXyXXYxxx,2,81705 112735,11,2
ac19_47330,YXYxyx,YYXXXyxyXyyxx,1,81707,22,2
ac19_47332,YYXXXXX,YYxxyXyxyx,2,81710 143399,19,2
ac19_47333,YXXyx,YYXXYXyXXYXyyX,1,81712,15,2
ac19_47335,YXXyx,YYXXYxyXyXyyXXX,1,81714,411,2
ac19_47336,YYXyxxxyX,YYXyXXYxyX,1,81716,9,2
ac19_47337,YYXXYx,YYYXYXXXyxxYx,1,81718,22,2
ac19_47338,YXYXyx,YYxyXXYXyyxYx,1,81719,32,2
ac19_47339,YXXyx,YYXyXyxxYxyxyx,1,81720,19,2
ac19_47340,YXXYx,YYXXYxxyXXXyxx,1,81728,10,2
ac19_47341,YXYXyx,YYYXXXyyxYXyxxx,1,81731,399,2
ac19_47342,YYXXyx,YYXXYYXXYxxyX,1,81732,28,2
ac19_47343,YXXyx,YYXyyxYxYxxyx,3,81733 108173 134131,20,2
ac19_47344,YYXXXyX,YYXyyxYxyxyx,1,81734,9,2
ac19_47346,YXXyXyX,YYYYxyxxyxyx,1,81739,245,2
ac19_47347,YYXXXXX,YYYYYXyyyyX,1,81740,12,2
ac19_47349,YXXyx,YYYXYxYxyXyyyX,4,81743 85118 133380 151033,81,2
ac19_47350,YYXXyx,YYXXXXXYxYx,2,81745 130019,7,2
ac19_47351,YXYXyx,YYXXXXXyxYYxx,1,81751,28,2
ac19_47352,YXX,YYYYxyXXyxyyx,1,81753,11,2
ac19_47354,YXXyx,YYYXXXXXyxyx,2,81760 107419,8,2
ac19_47356,YYXXX,YYXyXXyxYXyxYx,1,81763,10,2
ac19_47357,YXXYx,YYYXXXyxyxxYYX,1,81764,52,2
ac19_47358,YXYXXYx,YYXyyxxYXX,3,81766 115219 121926,28,2
ac19_47359,YXXYxxyx,YYXXyxYxyxx,2,81767 144117,34,2
ac19_47360,YXXYx,YYYXXYxYXYxyXX,1,81769,14,2
ac19_47361,YYXXyxx,YYXXYYxxyyx,1,81771,8,2
ac19_47362,YXXyx,YYYYXyyyXXYXyx,1,81774,54,2
ac19_47364,YXXyXyx,YYxxyXXyxyXX,2,81776 141797,73,2
ac19_47365,YXXYx,YYXyXYXXXYxxxx,1,81778,10,2
ac19_47366,YYXXX,YYYYXYXyyXXyxYX,1,81780,17,2
ac19_47367,YYXXXYX,YYxyXXyyxx,1,81781,210,2
ac19_47368,YYXXYYXXYx,YYXyxxyyXyx,1,81783,9,2
ac19_47370,YXXyxYx,YYXXyXYxxxyX,1,81787,25,2
ac19_47371,YYXXyx,YXXyxxYxxxyXX,1,81788,7,2
ac19_47372,YXXYXXX,YYYYXyyXXyx,1,81789,12,2
ac19_47374,YXXYx,YYXYYXXXyyxYxx,1,81795,14,2
ac19_47375,YXXYx,YYXYxYXXyxyXYx,1,81796,8,2
ac19_47376,YYXXX,YYXXYXyXYYXXyx,1,81797,7,2
ac19_47378,YXXyx,YYXXyXXyyXXYYx,1,81802,19,2
ac19_47379,YXXyx,YYYXXXYxyXyyx,2,81804 112478,20,2
ac19_47380,YXXyx,YYYXXXXXyyXyyX,1,81807,47,2
ac19_47381,YXXyx,YYXYxxyxYXyyxx,1,81808,19,2
ac19_47383,YXXYxxyx,YYxxyXXYXyx,2,81811 125158,57,2
ac19_47384,YYXXX,YYxxYXyXyXyxyx,1,81813,12,2
ac19_47385,YXXXX,YYXyXYYXXyyx,1,81814,10,2
ac19_47386,YXXYx,YYYYXXXyxyxYX,4,81815 100169 114932 127431,16,2
ac19_47389,YXYXyx,YYXXXyxyXyxYx,1,81819,56,2
ac19_47392,YYXXyxx,YYYYXXyxyxyx,1,81823,12,2
ac19_47393,YYXXYx,YYXYYXXyyxx,2,81824 91611,13,2
ac19_47394,YXXYx,YYYXyXYXyyxxx,2,81831 121673,14,2
ac19_47395,YXXYx,YYYXyyXYXYYXYx,2,81833 96992,51,2
ac19_47396,YXYXYx,YYXXXyxxxxyyX,1,81835,15,2
ac19_47397,YYXXyx,YXXyXyxxxxyxx,1,81837,37,2
ac19_47398,YXXyx,YYYXXXyyxyXyX,1,81839,44,2
ac19_47399,YXXYx,YYYYXXYXXXYxyx,1,81840,17,2
ac19_47400,YYXXyxx,YYXyXXXYxxyx,1,81843,16,2
ac19_47401,YXXyx,YYXyXYxyxxyXYx,1,81845,7,2
ac19_47402,YYXXXyx,YYYXXXyXYX,2,81847 119262,11,2
ac19_47403,YYXXX,YYXYxyXXYxyXyx,1,81849,10,2
ac19_47404,YXYXX,YYYxYXYXyyXyXyx,1,81851,87,2
ac19_47405,YXYXyx,YYYXXXXXYYxYX,1,81853,297,2
ac19_47407,YXXYx,YYXXXyyxyxYXYx,1,81858,10,2
ac19_47408,YYXXyx,YYYYXXXXyxyxx,1,81862,12,2
ac19_47411,YXXyx,YYYXyyXXyXXyX,3,81870 102602 132061,77,2
ac19_47415,YXXyx,YYYXXyxxYXyyxx,1,81878,19,2
ac19_47416,YXYXyx,YYYxyXyxYxyXX,1,81884,9,2
ac19_47417,YXXYx,YYXXXYxYXYYxYX,1,81886,7,2
ac19_47420,YXXYx,YYYXXYYxYXXyx,1,81894,9,2
ac19_47422,YXXyXyX,YYxxyXYxxyxx,2,81897 95265,19,2
ac19_47423,YXXyXyxx,YYYxYxxxxyX,2,81898 90534,46,2
ac19_47424,YYXXyx,YYXYXXyXYxyxx,1,81899,20,2
ac19_47425,YXXyx,YYXXyyxxyXYYx,1,81900,6,2
ac19_47426,YXXyx,YYXYxyxyXyXyxx,1,81902,21,2
ac19_47427,YYXXXXyx,YYXyXXXYXyx,1,81903,10,2
ac19_47428,YXXyx,YYXYxYxyXyxyxx,1,81905,76,2
ac19_47431,YXXYx,YYXYYXXXYYxxYX,1,81918,42,2
ac19_47432,YXXyx,YYYXXyxyXXXyyx,1,81922,6,2
ac19_47433,YXXYx,YYYXXYYYXXXyxx,1,81924,10,2
ac19_47434,YXXyx,YYXyXXXYYXyxyx,1,81925,11,2
ac19_47435,YXXyx,YYXYYXyxyXyxyyxx,1,81926,455,2
ac19_47436,YXXYx,YYYXYXXyxxyyx,3,81927 91267 126178,12,2
ac19_47437,YXXyx,YYYXyyXyXXyX,4,81931 127957 134200 145984,105,2
ac19_47438,YYXXyx,YYXXyyXXYxYxx,1,81935,18,2
ac19_47439,YYXXYx,YYYYYXXXXyxYx,1,81936,17,2
ac19_47440,YYXXyx,YXXyXYXXyxxxx,1,81942,10,2
ac19_47441,YXX,YYYXyyyXYxyyXYx,1,81943,12,2
ac19_47446,YXYxyx,YYXyXyxYXXyyx,1,81957,48,2
ac19_47447,YYXXX,YYYXXyXXyxYYX,1,81958,9,2
ac19_47448,YXYXYx,YYYXyyXyXYxxx,2,81964 133467,43,2
ac19_47449,YXXyx,YYXyyxxxxyyXYx,1,81965,9,2
ac19_47450,YYXXYx,YYXXYXyXyxxYx,1,81968,10,2
ac19_47451,YXXyx,YYYYXYXyyxyXyxx,1,81970,207,2
ac19_47452,YYXXXXYX,YYXyXXXYx,1,81971,106,2
ac19_47453,YXXYx,YYYYXyXYXXYxx,1,81972,10,2
ac19_47454,YXXYxxyX,YYxxyxyXXyx,1,81974,137,2
ac19_47456,YXXyx,YYYXyxxyXyXYX,3,81977 111461 142306,42,2
ac19_47457,YXYxyx,YYYXYYYxxxxyx,1,81980,8,2
ac19_47458,YXYXYx,YYYXyxxyXyXyx,1,81981,22,2
ac19_47459,YXXyx,YYYYYXyxyyXYxyyX,1,81983,85,2
ac19_47460,YXXXYxx,YYYXXXXyxyxx,2,81985 151746,113,2
ac19_47461,YXyXXyX,YYYXXyyxYxyyX,2,81986 135554,14,2
ac19_47462,YXXyx,YYYXyXyXXyxxyx,1,81988,23,2
ac19_47463,YXYXyx,YYYxyxYYXyXXyyX,2,81989 139372,387,2
ac19_47464,YXXyx,YYYYXXYxyyyXyx,1,81990,23,2
ac19_47465,YYXyxYXXyx,YXXyxxYXXyxxx,4,81991 100394 134698 151888,75,2
ac19_47467,YXXyx,YYXXXXXyXyyxxx,1,81995,34,2
ac19_47468,YXXYxxyX,YYYXXyyxYXXYx,1,81996,20,2
ac19_47471,YXXYxxyX,YYXXYxxyyXX,3,81999 109876 133400,8,2
ac19_47472,YXYXyx,YYYYXXXXYYxyX,2,82001 99751,85,2
ac19_47473,YYXyxxxyyx,YYXXXYXXYXyyx,3,82007 90330 96780,27,2
ac19_47474,YXXyx,YYYYXyXyXyXXX,5,82008 88391 98982 106249 140256,395,2
ac19_47476,YXXXYxx,YYXYxxyXXyx,3,82016 85560 146921,14,2
ac19_47477,YXXyx,YYXXXyyXyXYXyx,1,82018,16,2
ac19_47478,YXXyx,YYXyyxyxxxYxYx,2,82019 99861,346,2
ac19_47479,YYXXXXyxx,YYXXyyxyxx,1,82020,8,2
ac19_47480,YXYxxYXyx,YYxYxyXYYxyX,1,82022,19,2
ac19_47481,YXXyx,YYXYxyyxxxYxyx,1,82030,43,2
ac19_47482,YXXyx,YYXYXyyXXYXyxx,1,82037,13,2
ac19_47483,YXYXyx,YYYXXXXYxYXyx,1,82038,26,2
ac19_47484,YXYXX,YYxYXXyXyXYxyx,1,82039,21,2
ac19_47485,YYXXX,YYYYXXyXXXyXYx,1,82041,9,2
ac19_47488,YXXyx,YYYYXYXyXyXyyx,2,82045 120004,42,2
ac19_47489,YXXX,YYXyyXYYXyX,3,82046 100873 152482,9,2
ac19_47491,YYXXX,YYXXyyxYxxyXYX,1,82056,10,2
ac19_47492,YXXyx,YYYXXXXYxyyxyX,1,82062,21,2
ac19_47494,YXXYx,YYYYXYYXXyx,4,82066 118626 154882 155299,54,2
ac19_47496,YXXyxYx,YYYYYxxyXXX,1,82072,10,2
ac19_47497,YXYXX,YYXXyyxYxxxyyX,1,82077,30,2
ac19_47498,YYXXyx,YYXXXyxyXYxxx,1,82080,6,2
ac19_47499,YXYXX,YYYYYXXyXXXXYX,1,82081,18,2
ac19_47500,YXXyx,YYXXYxYXyxxyyX,1,82082,19,2
ac19_47501,YXYXyx,YYXXyxYYxyXyx,1,82084,13,2
ac19_47502,YXXyx,YYXyXXXXyXXXYX,1,82085,119,2
ac19_47503,YYXXX,YYYXXXYxxyyxyX,1,82086,7,2
ac19_47504,YYXXYXX,YYXXyyXXYxxx,1,82088,9,2
ac19_47505,YXXYx,YYXYxyXyxxxyyX,1,82089,10,2
ac19_47506,YYXXYx,YYYxYXYxYXYXX,1,82090,44,2
ac19_47508,YXXyx,YYXyXXyXXXYXXX,1,82099,118,2
ac19_47509,YXX,YYYYYYXyXXyXyyX,1,82100,9,2
ac19_47511,YXXYXXX,YYxYXXXXyXyx,1,82104,10,2
ac19_47512,YXXYXXX,YYXYXXyXyyxYx,1,82106,35,2
ac19_47514,YYXXX,YYXYxxyyXyXXYx,1,82111,10,2
ac19_47515,YXX,YYYYXyxYXXyyX,1,82112,6,2
ac19_47516,YXX,YYYXyXyyyXYxx,2,82113 148732,9,2
ac19_47519,YXXYx,YYYYYXXXXYXYx,1,82125,8,2
ac19_47520,YYXXX,YYxYXYXXyyXyx,1,82128,16,2
ac19_47522,YXXXyXyX,YYXXYXyyxyx,1,82138,43,2
ac19_47523,YYXXXyxx,YYXYYXyyx,2,82140 120214,13,2
ac19_47525,YYXXyx,YXyXYxxyXYXyx,1,82147,8,2
ac19_47526,YXXyx,YYYXyxyxxxyXyx,1,82149,19,2
ac19_47528,YXYXX,YYXXXyyxyXYYxx,1,82153,49,2
ac19_47529,YYXXXYx,YYYYXXYXyXYx,1,82154,21,2
ac19_47531,YXYXyx,YYXyXXyxyxYxx,1,82160,162,2
ac19_47532,YYXXYx,YYYXXYXyyxyxx,1,82161,21,2
ac19_47533,YYXXyx,YYXYXXXXyxxYx,1,82162,8,2
ac19_47534,YXYXyx,YYXyXyyxYxyxx,1,82164,99,2
ac19_47535,YYXXYXX,YYXyyXyxxyxxx,1,82165,13,2
ac19_47536,YXXyx,YYYXyxyXXyxyXX,1,82167,85,2
ac19_47537,YXXyx,YYXXyyXXYXyxYx,1,82172,11,2
ac19_47538,YYXXXyx,YYxxyXXXyxx,2,82176 111451,10,2
ac19_47539,YXXyx,YYXYXyXYxxyyxx,1,82178,18,2
ac19_47540,YXXyx,YYXXyxYYxyxxyx,1,82182,19,2
ac19_47541,YXXYx,YYxYXYxyXYXyyXyx,1,82192,9,2
ac19_47542,YYXXYXYYx,YYxYxyXXYX,1,82193,8,2
ac19_47543,YXYXXXX,YYYxxyXyyxyx,1,82195,47,2
ac19_47544,YYXXYx,YYYxxYXXXXXYx,1,82198,13,2
ac19_47545,YXYxyx,YYXYxYYxxxYxx,1,82200,9,2
ac19_47548,YYYXXXXYx,YYxyXyXXYx,1,82207,11,2
ac19_47549,YXXyx,YYXYxyXyxxxyyx,1,82211,23,2
ac19_47550,YYXXXyXX,YYXXYXXXyyX,1,82212,49,2
ac19_47551,YYXXXYxx,YYYYXYYXXYx,1,82213,106,2
ac19_47552,YXXYx,YYYYXyyXyxyxyx,2,82215 113966,40,2
ac19_47553,YXXyx,YYXyyXXXXXYXXX,1,82216,147,2
ac19_47554,YXXyx,YYYXYxxxyyyxxx,1,82219,227,2
ac19_47555,YXXyx,YYYXyyxYxyyxyx,2,82222 143836,39,2
ac19_47556,YXXyx,YYYYYXXYXyxyyyyx,1,82234,321,2
ac19_47557,YXYXYXXX,YYYYXXyyXyx,1,82235,131,2
ac19_47558,YYXXXYx,YYXXYYXXYx,2,82237 146727,7,2
ac19_47559,YYXXX,YYXXyXYXXXYxx,2,82238 148790,6,2
ac19_47560,YXXXyxx,YYXyXYxxyXXX,1,82240,464,2
ac19_47561,YXYXYx,YYXXYYxxyyXyx,1,82241,13,2
ac19_47562,YXXyXYx,YYYXXyyXXYx,2,82243 96467,25,2
ac19_47563,YXXYx,YYXXyyxYXXYxYx,1,82246,8,2
ac19_47564,YYXXX,YYXYxyXXYxxyyX,1,82247,8,2
ac19_47566,YXXyx,YYXXyyXXYXXyyx,1,82254,9,2
ac19_47567,YXXyx,YYXyxxyyXyXXXYX,1,82255,443,2
ac19_47568,YXYXYx,YYxYXXyyXYxyx,1,82258,40,2
ac19_47569,YYXXXXXXX,YYXyXyXXYx,1,82260,10,2
ac19_47571,YXXyx,YYYXyyxxyXXXYX,1,82263,134,2
ac19_47572,YXXyx,YYXYYXyyxyxYXyxx,1,82265,85,2
ac19_47573,YXXyx,YYYXXyyXXXyyXX,1,82267,21,2
ac19_47574,YXXyx,YYXXYxyXXXXyXX,1,82268,48,2
ac19_47576,YXXyx,YYYYXyXYxyXyyX,2,82273 94821,10,2
ac19_47578,YXXyx,YYYXyxyXyxyxYxYx,1,82280,584,2
ac19_47579,YYXXyXyxx,YYYXyXXyxx,1,82284,13,2
ac19_47580,YXXX,YYXXyyXyyXYxYYx,2,82285 147124,23,2
ac19_47581,YYXXXYX,YYxyXXXyxyxx,2,82289 102976,9,2
ac19_47582,YYXXYx,YYXyXYXXYxYxx,1,82290,6,2
