representation,preproc,metric,algorithm,k,ari,nmi,bal_acc
all,z-length,correlation,single,4,-0.0020314803656308216,0.021382706257854187,0.5
ring_autocorr,z,euclidean,dbscan_q20,2,-0.0020494938818913983,0.033535279314396996,0.5
knots+ring,z,correlation,dbscan_q10,2,-0.00213652928068883,0.028455722312338717,0.5
ring_spectrum,z-length,cosine,dbscan_q5,2,-0.00213652928068883,0.028455722312338717,0.5
ring_dual,z,correlation,dbscan_q10,2,-0.00213652928068883,0.028455722312338717,0.5
ring+whitehead+syll,z,correlation,dbscan_q10,2,-0.00213652928068883,0.028455722312338717,0.5
kmer2,z+pca10,cosine,complete,3,-0.002204804639249759,0.0025526554494542508,0.5290822152440765
kmer3,z+pca10,euclidean,dbscan_q20,2,-0.0022371199280452267,0.047363309604853666,0.5
ring_dual_sym,z,euclidean,dbscan_q20,2,-0.0022371199280452267,0.047363309604853666,0.5
ring_spectrum,z,cosine,single,6,-0.0022617263665039096,0.07178358999800433,0.5483870967741935
knots+ring,z+pca10,euclidean,dbscan_q10,2,-0.002313113280283135,0.03492994656313815,0.5
kmer2,z,euclidean,average,2,-0.002313113280283135,0.03492994656313815,0.5
kmer2,z,euclidean,complete,2,-0.002313113280283135,0.03492994656313815,0.5
kmer2,z+pca10,euclidean,average,2,-0.002313113280283135,0.03492994656313815,0.5
kmer2,z+pca10,euclidean,complete,2,-0.002313113280283135,0.03492994656313815,0.5
kmer2,z+pca10,cosine,single,2,-0.002313113280283135,0.03492994656313815,0.5
kmer2,z+pca10,cosine,dbscan_q10,2,-0.002313113280283135,0.03492994656313815,0.5
kmer2,z-length,euclidean,average,2,-0.002313113280283135,0.03492994656313815,0.5
kmer2,z-length,euclidean,complete,2,-0.002313113280283135,0.03492994656313815,0.5
kmer4,z,cosine,dbscan_q10,2,-0.002313113280283135,0.03492994656313815,0.5
kmer4,z,correlation,dbscan_q10,2,-0.002313113280283135,0.03492994656313815,0.5
kmer4,z-length,correlation,dbscan_q10,2,-0.002313113280283135,0.03492994656313815,0.5
kmer23,z+pca10,euclidean,average,2,-0.002313113280283135,0.03492994656313815,0.5
kmer23,z+pca10,euclidean,complete,2,-0.002313113280283135,0.03492994656313815,0.5
kmer23,z+pca10,euclidean,single,2,-0.002313113280283135,0.03492994656313815,0.5
kmer23,z-length,cosine,single,2,-0.002313113280283135,0.03492994656313815,0.5
kmer23,z-length,correlation,single,2,-0.002313113280283135,0.03492994656313815,0.5
ring_autocorr,z,cosine,dbscan_q10,2,-0.002313113280283135,0.03492994656313815,0.5
ring_autocorr,z+pca10,euclidean,dbscan_q20,2,-0.002313113280283135,0.03492994656313815,0.5
ring_spectrum,z-length,correlation,dbscan_q5,2,-0.002313113280283135,0.03492994656313815,0.5
ring_dual,z,cosine,dbscan_q10,2,-0.002313113280283135,0.03492994656313815,0.5
kmer4,z+pca10,euclidean,complete,4,-0.0023332711174676203,0.07260139740107065,0.5483870967741935
kmer23,z-length,euclidean,average,6,-0.002340698949444491,0.044211407980376274,0.5092420782186697
kmer4,z-length,cosine,dbscan_q10,2,-0.0023466482922356357,0.04122498322999577,0.5
ring_dual_sym,z,cosine,single,3,-0.00235110615969557,0.028112639170169644,0.5
knots,z-length,euclidean,single,3,-0.0024226318283837654,0.028034012929307576,0.5
all,z,euclidean,complete,3,-0.0024226318283837654,0.028034012929307576,0.5
knots+ring,z,euclidean,average,6,-0.0024914901381288277,0.039823945032706004,0.504424778761062
ring_dual,z,euclidean,average,6,-0.0024914901381288277,0.039823945032706004,0.504424778761062
ring_dual,z-length,euclidean,average,6,-0.0024914901381288277,0.039823945032706004,0.504424778761062
knots,z,correlation,single,4,-0.0024941575182482406,0.0278278110117452,0.5
knots+ring,z,euclidean,average,4,-0.0024941575182482406,0.0278278110117452,0.5
knots+ring,z-length,euclidean,average,4,-0.0024941575182482406,0.0278278110117452,0.5
kmer3,z+pca10,euclidean,single,4,-0.0024941575182482406,0.0278278110117452,0.5
kmer4,z,euclidean,average,4,-0.0024941575182482406,0.0278278110117452,0.5
kmer4,z,cosine,single,4,-0.0024941575182482406,0.0278278110117452,0.5
kmer4,z,correlation,single,4,-0.0024941575182482406,0.0278278110117452,0.5
kmer4,z-length,euclidean,average,4,-0.0024941575182482406,0.0278278110117452,0.5
kmer4,z-length,cosine,single,4,-0.0024941575182482406,0.0278278110117452,0.5
kmer4,z-length,correlation,single,4,-0.0024941575182482406,0.0278278110117452,0.5
kmer23,z+pca10,cosine,single,4,-0.0024941575182482406,0.0278278110117452,0.5
ring_autocorr,z,euclidean,average,4,-0.0024941575182482406,0.0278278110117452,0.5
ring_autocorr,z-length,euclidean,average,4,-0.0024941575182482406,0.0278278110117452,0.5
ring_dual_permsym,z,euclidean,single,4,-0.0024941575182482406,0.0278278110117452,0.5
ring+whitehead+syll,z,euclidean,average,4,-0.0024941575182482406,0.0278278110117452,0.5
ring+whitehead+syll,z,euclidean,single,4,-0.0024941575182482406,0.0278278110117452,0.5
ring+whitehead+syll,z-length,euclidean,average,4,-0.0024941575182482406,0.0278278110117452,0.5
ring+whitehead+syll,z-length,euclidean,single,4,-0.0024941575182482406,0.0278278110117452,0.5
