name,arm,solved,nodes_explored,path_length,budget,max_relator_length
ac19_39341,s20_mk2,1,10,9,10000,48
ac19_39342,s20_mk2,1,14,13,10000,48
ac19_39343,s20_mk2,1,8,7,10000,48
ac19_39344,s20_mk2,1,2358,41,10000,48
ac19_39345,s20_mk2,1,9,8,10000,48
ac19_39346,s20_mk2,1,6,5,10000,48
ac19_39347,s20_mk2,1,5,4,10000,48
ac19_39348,s20_mk2,1,131,29,10000,48
ac19_39349,s20_mk2,1,64,21,10000,48
ac19_3935,s20_mk2,1,13,9,10000,48
ac19_39350,s20_mk2,1,11,10,10000,48
ac19_39351,s20_mk2,1,13,12,10000,48
ac19_39352,s20_mk2,1,58,16,10000,48
ac19_39353,s20_mk2,1,5,4,10000,48
ac19_39354,s20_mk2,1,5,4,10000,48
ac19_39355,s20_mk2,1,11,10,10000,48
ac19_39356,s20_mk2,1,29,12,10000,48
ac19_39357,s20_mk2,1,18,11,10000,48
ac19_39358,s20_mk2,1,5,4,10000,48
ac19_39359,s20_mk2,1,6,5,10000,48
ac19_3936,s20_mk2,1,7,6,10000,48
ac19_39360,s20_mk2,1,6,5,10000,48
ac19_39361,s20_mk2,1,13,9,10000,48
ac19_39362,s20_mk2,1,21,17,10000,48
ac19_39363,s20_mk2,1,11,10,10000,48
ac19_39364,s20_mk2,1,31,22,10000,48
ac19_39365,s20_mk2,1,49,17,10000,48
ac19_39366,s20_mk2,1,7,6,10000,48
ac19_39367,s20_mk2,1,9,8,10000,48
ac19_39368,s20_mk2,1,8663,66,10000,48
ac19_39369,s20_mk2,1,6,5,10000,48
ac19_3937,s20_mk2,1,7,6,10000,48
ac19_39370,s20_mk2,1,486,139,10000,48
ac19_39371,s20_mk2,1,6,5,10000,48
ac19_39372,s20_mk2,1,5,4,10000,48
ac19_39373,s20_mk2,1,38,18,10000,48
ac19_39374,s20_mk2,1,20,13,10000,48
ac19_39375,s20_mk2,1,5,4,10000,48
ac19_39376,s20_mk2,1,7,6,10000,48
ac19_39377,s20_mk2,1,2093,169,10000,48
ac19_39378,s20_mk2,1,10,9,10000,48
ac19_39379,s20_mk2,1,32,24,10000,48
ac19_3938,s20_mk2,1,4,3,10000,48
ac19_39380,s20_mk2,1,11,7,10000,48
ac19_39381,s20_mk2,1,65,27,10000,48
ac19_39382,s20_mk2,1,11,10,10000,48
ac19_39383,s20_mk2,1,12,11,10000,48
ac19_39384,s20_mk2,1,191,39,10000,48
ac19_39385,s20_mk2,1,10,8,10000,48
ac19_39386,s20_mk2,1,56,25,10000,48
ac19_39387,s20_mk2,1,126,23,10000,48
ac19_39388,s20_mk2,1,14,13,10000,48
ac19_39389,s20_mk2,1,9,8,10000,48
ac19_3939,s20_mk2,1,13,9,10000,48
ac19_39390,s20_mk2,1,13,9,10000,48
ac19_39391,s20_mk2,1,313,100,10000,48
ac19_39392,s20_mk2,1,48,14,10000,48
ac19_39393,s20_mk2,1,16,13,10000,48
ac19_39394,s20_mk2,1,5,4,10000,48
ac19_39395,s20_mk2,1,26,12,10000,48
ac19_39396,s20_mk2,1,44,21,10000,48
ac19_39397,s20_mk2,1,189,35,10000,48
ac19_39398,s20_mk2,1,6,5,10000,48
ac19_39399,s20_mk2,1,554,67,10000,48
ac19_394,s20_mk2,1,8,7,10000,48
ac19_3940,s20_mk2,1,10,9,10000,48
ac19_39400,s20_mk2,1,213,46,10000,48
ac19_39401,s20_mk2,1,5,4,10000,48
ac19_39402,s20_mk2,1,10,9,10000,48
ac19_39403,s20_mk2,1,9,8,10000,48
ac19_39404,s20_mk2,1,7,6,10000,48
ac19_39405,s20_mk2,1,11,10,10000,48
ac19_39406,s20_mk2,1,5,4,10000,48
ac19_39407,s20_mk2,1,436,54,10000,48
ac19_39408,s20_mk2,1,5,4,10000,48
ac19_39409,s20_mk2,1,186,46,10000,48
ac19_3941,s20_mk2,1,4,3,10000,48
ac19_39410,s20_mk2,1,21,12,10000,48
ac19_39411,s20_mk2,1,7,6,10000,48
ac19_39412,s20_mk2,1,26,12,10000,48
ac19_39413,s20_mk2,1,15,13,10000,48
ac19_39414,s20_mk2,1,78,26,10000,48
ac19_39415,s20_mk2,1,48,14,10000,48
ac19_39416,s20_mk2,1,27,20,10000,48
ac19_39417,s20_mk2,1,3242,235,10000,48
ac19_39418,s20_mk2,1,6,5,10000,48
ac19_39419,s20_mk2,1,16,14,10000,48
ac19_3942,s20_mk2,1,584,84,10000,48
ac19_39420,s20_mk2,1,37,17,10000,48
ac19_39421,s20_mk2,1,17,12,10000,48
ac19_39422,s20_mk2,1,24,17,10000,48
ac19_39423,s20_mk2,1,4,3,10000,48
ac19_39424,s20_mk2,1,42,10,10000,48
ac19_39425,s20_mk2,1,5,4,10000,48
ac19_39426,s20_mk2,1,11,8,10000,48
ac19_39427,s20_mk2,1,1230,153,10000,48
ac19_39428,s20_mk2,1,6,5,10000,48
ac19_39429,s20_mk2,1,12,11,10000,48
ac19_3943,s20_mk2,1,791,134,10000,48
ac19_39430,s20_mk2,1,31,14,10000,48
ac19_39431,s20_mk2,1,29,10,10000,48
ac19_39432,s20_mk2,1,12,11,10000,48
ac19_39433,s20_mk2,1,66,17,10000,48
ac19_39434,s20_mk2,1,58,40,10000,48
ac19_39435,s20_mk2,1,34,16,10000,48
ac19_39436,s20_mk2,1,328,82,10000,48
ac19_39437,s20_mk2,1,16,9,10000,48
ac19_39438,s20_mk2,1,156,24,10000,48
ac19_39439,s20_mk2,1,19,14,10000,48
ac19_3944,s20_mk2,1,25,19,10000,48
ac19_39440,s20_mk2,1,43,19,10000,48
ac19_39441,s20_mk2,1,5,4,10000,48
ac19_39442,s20_mk2,1,4,3,10000,48
ac19_39443,s20_mk2,1,12,11,10000,48
ac19_39444,s20_mk2,1,149,31,10000,48
ac19_39445,s20_mk2,1,49,34,10000,48
ac19_39446,s20_mk2,1,55,18,10000,48
ac19_39447,s20_mk2,1,9,8,10000,48
ac19_39448,s20_mk2,1,14,8,10000,48
ac19_39449,s20_mk2,1,16,14,10000,48
ac19_3945,s20_mk2,1,5,4,10000,48
ac19_39450,s20_mk2,1,19,12,10000,48
ac19_39451,s20_mk2,1,11,10,10000,48
ac19_39452,s20_mk2,1,73,44,10000,48
ac19_39453,s20_mk2,1,156,26,10000,48
ac19_39454,s20_mk2,1,5,4,10000,48
ac19_39455,s20_mk2,1,9,8,10000,48
ac19_39456,s20_mk2,1,21,16,10000,48
ac19_39457,s20_mk2,1,39,18,10000,48
ac19_39458,s20_mk2,1,1093,141,10000,48
ac19_39459,s20_mk2,1,9,8,10000,48
ac19_3946,s20_mk2,1,40,18,10000,48
ac19_39460,s20_mk2,1,7,6,10000,48
ac19_39461,s20_mk2,1,41,29,10000,48
ac19_39462,s20_mk2,1,26,11,10000,48
ac19_39463,s20_mk2,1,62,17,10000,48
ac19_39464,s20_mk2,1,187,39,10000,48
ac19_39465,s20_mk2,1,80,17,10000,48
ac19_39466,s20_mk2,1,2415,198,10000,48
ac19_39467,s20_mk2,1,5,4,10000,48
ac19_39468,s20_mk2,1,12,11,10000,48
ac19_39469,s20_mk2,1,997,125,10000,48
ac19_3947,s20_mk2,1,24,18,10000,48
ac19_39470,s20_mk2,1,3709,130,10000,48
ac19_39471,s20_mk2,1,41,18,10000,48
ac19_39472,s20_mk2,1,7,6,10000,48
ac19_39473,s20_mk2,1,16,15,10000,48
ac19_39474,s20_mk2,1,13,10,10000,48
ac19_39475,s20_mk2,1,6,5,10000,48
ac19_39476,s20_mk2,1,108,31,10000,48
ac19_39477,s20_mk2,1,31,24,10000,48
ac19_39478,s20_mk2,1,2348,213,10000,48
ac19_39479,s20_mk2,1,6,5,10000,48
ac19_3948,s20_mk2,1,9,8,10000,48
ac19_39480,s20_mk2,1,8,7,10000,48
ac19_39481,s20_mk2,1,11,10,10000,48
ac19_39482,s20_mk2,1,15,9,10000,48
ac19_39483,s20_mk2,1,4,3,10000,48
ac19_39484,s20_mk2,1,11,8,10000,48
ac19_39485,s20_mk2,1,8,7,10000,48
ac19_39486,s20_mk2,1,7,6,10000,48
ac19_39487,s20_mk2,1,21,10,10000,48
ac19_39488,s20_mk2,1,7,6,10000,48
ac19_39489,s20_mk2,1,46,32,10000,48
ac19_3949,s20_mk2,1,14,13,10000,48
ac19_39490,s20_mk2,1,35,23,10000,48
ac19_39491,s20_mk2,1,36,16,10000,48
ac19_39492,s20_mk2,1,11,10,10000,48
ac19_39493,s20_mk2,1,11,10,10000,48
ac19_39494,s20_mk2,1,274,75,10000,48
ac19_39495,s20_mk2,1,5,4,10000,48
ac19_39496,s20_mk2,1,61,19,10000,48
ac19_39497,s20_mk2,1,56,36,10000,48
ac19_39498,s20_mk2,1,21,16,10000,48
ac19_39499,s20_mk2,1,10,8,10000,48
ac19_395,s20_mk2,1,6,5,10000,48
ac19_3950,s20_mk2,1,625,39,10000,48
ac19_39500,s20_mk2,1,63,25,10000,48
ac19_39501,s20_mk2,1,5,4,10000,48
ac19_39502,s20_mk2,1,10,9,10000,48
ac19_39503,s20_mk2,1,9,8,10000,48
ac19_39504,s20_mk2,1,137,82,10000,48
ac19_39505,s20_mk2,1,5,4,10000,48
ac19_39506,s20_mk2,1,12,11,10000,48
ac19_39507,s20_mk2,1,29,15,10000,48
ac19_39508,s20_mk2,1,9,8,10000,48
ac19_39509,s20_mk2,1,13,12,10000,48
ac19_3951,s20_mk2,1,7,6,10000,48
ac19_39510,s20_mk2,1,198,56,10000,48
ac19_39511,s20_mk2,1,16,13,10000,48
ac19_39512,s20_mk2,1,26,12,10000,48
ac19_39513,s20_mk2,1,10,9,10000,48
ac19_39514,s20_mk2,1,8,7,10000,48
ac19_39515,s20_mk2,1,4,3,10000,48
ac19_39516,s20_mk2,1,11,10,10000,48
ac19_39517,s20_mk2,1,10,9,10000,48
ac19_39518,s20_mk2,1,13,10,10000,48
ac19_39519,s20_mk2,1,5,4,10000,48
ac19_3952,s20_mk2,1,98,22,10000,48
ac19_39520,s20_mk2,1,9,8,10000,48
ac19_39521,s20_mk2,1,212,45,10000,48
ac19_39522,s20_mk2,1,4,3,10000,48
ac19_39523,s20_mk2,1,202,44,10000,48
ac19_39524,s20_mk2,1,8,7,10000,48
ac19_39525,s20_mk2,1,5,4,10000,48
ac19_39526,s20_mk2,1,10,8,10000,48
ac19_39527,s20_mk2,1,6,5,10000,48
ac19_39528,s20_mk2,1,5,4,10000,48
ac19_39529,s20_mk2,1,30,22,10000,48
ac19_3953,s20_mk2,1,44,27,10000,48
ac19_39530,s20_mk2,1,20,13,10000,48
ac19_39531,s20_mk2,1,7,6,10000,48
ac19_39532,s20_mk2,1,20,16,10000,48
ac19_39533,s20_mk2,1,6,5,10000,48
ac19_39534,s20_mk2,1,41,30,10000,48
ac19_39535,s20_mk2,1,12,11,10000,48
ac19_39536,s20_mk2,1,20,18,10000,48
ac19_39537,s20_mk2,1,76,46,10000,48
ac19_39538,s20_mk2,1,376,43,10000,48
ac19_39539,s20_mk2,1,42,30,10000,48
ac19_3954,s20_mk2,1,10,8,10000,48
ac19_39540,s20_mk2,1,309,43,10000,48
ac19_39541,s20_mk2,1,34,11,10000,48
ac19_39542,s20_mk2,1,7,6,10000,48
ac19_39543,s20_mk2,1,8,7,10000,48
ac19_39544,s20_mk2,1,74,37,10000,48
ac19_39545,s20_mk2,1,32,23,10000,48
ac19_39546,s20_mk2,1,5,4,10000,48
ac19_39547,s20_mk2,1,8,7,10000,48
ac19_39548,s20_mk2,1,98,22,10000,48
ac19_39549,s20_mk2,1,40,13,10000,48
ac19_3955,s20_mk2,1,36,16,10000,48
ac19_39550,s20_mk2,1,13,12,10000,48
ac19_39551,s20_mk2,1,43,14,10000,48
ac19_39552,s20_mk2,1,7,6,10000,48
ac19_39553,s20_mk2,1,2449,191,10000,48
ac19_39554,s20_mk2,1,22,18,10000,48
ac19_39555,s20_mk2,1,8,7,10000,48
ac19_39556,s20_mk2,1,6,5,10000,48
ac19_39557,s20_mk2,1,14,12,10000,48
ac19_39558,s20_mk2,1,6,5,10000,48
ac19_39559,s20_mk2,1,1093,120,10000,48
ac19_3956,s20_mk2,1,9,8,10000,48
ac19_39560,s20_mk2,1,36,16,10000,48
ac19_39561,s20_mk2,1,1753,48,10000,48
ac19_39562,s20_mk2,1,12,11,10000,48
ac19_39563,s20_mk2,1,33,18,10000,48
ac19_39564,s20_mk2,1,11,10,10000,48
ac19_39565,s20_mk2,1,3736,233,10000,48
ac19_39566,s20_mk2,1,75,11,10000,48
ac19_39567,s20_mk2,1,7,6,10000,48
ac19_39568,s20_mk2,1,4,3,10000,48
ac19_39569,s20_mk2,1,46,14,10000,48
ac19_3957,s20_mk2,1,8,7,10000,48
ac19_39570,s20_mk2,1,6,5,10000,48
ac19_39571,s20_mk2,1,61,42,10000,48
ac19_39572,s20_mk2,1,201,38,10000,48
ac19_39573,s20_mk2,1,26,14,10000,48
ac19_39574,s20_mk2,1,4931,292,10000,48
ac19_39575,s20_mk2,1,9,8,10000,48
ac19_39576,s20_mk2,1,8,7,10000,48
ac19_39577,s20_mk2,1,68,20,10000,48
ac19_39578,s20_mk2,1,5,4,10000,48
ac19_39579,s20_mk2,1,527,62,10000,48
ac19_3958,s20_mk2,1,10,9,10000,48
ac19_39580,s20_mk2,1,43,30,10000,48
ac19_39581,s20_mk2,1,33,22,10000,48
ac19_39582,s20_mk2,1,9,8,10000,48
ac19_39583,s20_mk2,1,1574,51,10000,48
ac19_39584,s20_mk2,1,10,9,10000,48
ac19_39585,s20_mk2,1,7,6,10000,48
ac19_39586,s20_mk2,1,9,8,10000,48
ac19_39587,s20_mk2,1,74,18,10000,48
ac19_39588,s20_mk2,1,117,31,10000,48
ac19_39589,s20_mk2,1,32,14,10000,48
ac19_3959,s20_mk2,1,624,45,10000,48
ac19_39590,s20_mk2,1,37,17,10000,48
ac19_39591,s20_mk2,1,37,12,10000,48
ac19_39592,s20_mk2,1,5,4,10000,48
ac19_39593,s20_mk2,1,9,8,10000,48
ac19_39594,s20_mk2,1,384,17,10000,48
ac19_39595,s20_mk2,1,201,41,10000,48
ac19_39596,s20_mk2,1,26,17,10000,48
ac19_39597,s20_mk2,1,73,44,10000,48
ac19_39598,s20_mk2,1,7,6,10000,48
ac19_39599,s20_mk2,1,74,15,10000,48
ac19_396,s20_mk2,1,6,5,10000,48
ac19_3960,s20_mk2,1,94,29,10000,48
ac19_39600,s20_mk2,1,10,9,10000,48
ac19_39601,s20_mk2,1,14,10,10000,48
ac19_39602,s20_mk2,1,9,8,10000,48
ac19_39603,s20_mk2,1,13,12,10000,48
ac19_39604,s20_mk2,1,9,8,10000,48
ac19_39605,s20_mk2,1,1007,38,10000,48
ac19_39606,s20_mk2,1,4,3,10000,48
ac19_39607,s20_mk2,1,7,6,10000,48
ac19_39608,s20_mk2,1,2675,204,10000,48
ac19_39609,s20_mk2,1,33,22,10000,48
ac19_3961,s20_mk2,1,19,10,10000,48
ac19_39610,s20_mk2,1,11,10,10000,48
ac19_39611,s20_mk2,1,10,9,10000,48
ac19_39612,s20_mk2,1,11,10,10000,48
ac19_39613,s20_mk2,1,42,16,10000,48
ac19_39614,s20_mk2,1,8,7,10000,48
ac19_39615,s20_mk2,1,7,6,10000,48
ac19_39616,s20_mk2,1,37,26,10000,48
ac19_39617,s20_mk2,1,24,16,10000,48
ac19_39618,s20_mk2,1,88,22,10000,48
ac19_39619,s20_mk2,1,8,7,10000,48
ac19_3962,s20_mk2,1,10,7,10000,48
ac19_39620,s20_mk2,1,951,142,10000,48
ac19_39621,s20_mk2,1,39,13,10000,48
ac19_39622,s20_mk2,1,25,20,10000,48
ac19_39623,s20_mk2,1,20,13,10000,48
ac19_39624,s20_mk2,1,11,10,10000,48
ac19_39625,s20_mk2,1,22,9,10000,48
ac19_39626,s20_mk2,1,8,7,10000,48
ac19_39627,s20_mk2,1,7,6,10000,48
ac19_39628,s20_mk2,1,7,6,10000,48
ac19_39629,s20_mk2,1,12,9,10000,48
ac19_3963,s20_mk2,1,8,7,10000,48
ac19_39630,s20_mk2,1,5,4,10000,48
ac19_39631,s20_mk2,1,56,38,10000,48
ac19_39632,s20_mk2,1,36,16,10000,48
ac19_39633,s20_mk2,1,123,17,10000,48
ac19_39634,s20_mk2,1,5,4,10000,48
ac19_39635,s20_mk2,1,12,11,10000,48
ac19_39636,s20_mk2,1,10,9,10000,48
ac19_39637,s20_mk2,1,243,15,10000,48
ac19_39638,s20_mk2,1,15,13,10000,48
ac19_39639,s20_mk2,1,22,15,10000,48
ac19_3964,s20_mk2,1,20,13,10000,48
ac19_39640,s20_mk2,1,96,48,10000,48
ac19_39641,s20_mk2,1,36,14,10000,48
ac19_39642,s20_mk2,1,12,11,10000,48
ac19_39643,s20_mk2,1,35,12,10000,48
ac19_39644,s20_mk2,1,29,21,10000,48
ac19_39645,s20_mk2,1,9,8,10000,48
ac19_39646,s20_mk2,1,8,7,10000,48
ac19_39647,s20_mk2,1,24,10,10000,48
ac19_39648,s20_mk2,1,640,11,10000,48
ac19_39649,s20_mk2,1,22,18,10000,48
ac19_3965,s20_mk2,1,2432,220,10000,48
ac19_39650,s20_mk2,1,5,4,10000,48
ac19_39651,s20_mk2,1,16,9,10000,48
ac19_39652,s20_mk2,1,8,7,10000,48
ac19_39653,s20_mk2,1,6,5,10000,48
ac19_39654,s20_mk2,1,11,10,10000,48
ac19_39655,s20_mk2,1,18,14,10000,48
ac19_39656,s20_mk2,1,8,7,10000,48
ac19_39657,s20_mk2,1,10,9,10000,48
ac19_39658,s20_mk2,1,9,8,10000,48
ac19_39659,s20_mk2,1,6,5,10000,48
ac19_3966,s20_mk2,1,7,6,10000,48
ac19_39660,s20_mk2,1,15,12,10000,48
ac19_39661,s20_mk2,1,4100,169,10000,48
ac19_39662,s20_mk2,1,6,5,10000,48
ac19_39663,s20_mk2,1,458,61,10000,48
ac19_39664,s20_mk2,1,56,21,10000,48
ac19_39665,s20_mk2,1,5,4,10000,48
ac19_39666,s20_mk2,1,81,54,10000,48
ac19_39667,s20_mk2,1,816,156,10000,48
ac19_39668,s20_mk2,1,48,20,10000,48
ac19_39669,s20_mk2,1,9,8,10000,48
ac19_3967,s20_mk2,1,320,12,10000,48
ac19_39670,s20_mk2,1,14,9,10000,48
ac19_39671,s20_mk2,1,33,22,10000,48
ac19_39672,s20_mk2,1,389,30,10000,48
ac19_39673,s20_mk2,1,13,12,10000,48
ac19_39674,s20_mk2,1,14,10,10000,48
ac19_39675,s20_mk2,1,10,9,10000,48
ac19_39676,s20_mk2,1,47,30,10000,48
ac19_39677,s20_mk2,1,6,5,10000,48
ac19_39678,s20_mk2,1,11,10,10000,48
ac19_39679,s20_mk2,1,11,10,10000,48
ac19_3968,s20_mk2,1,462,31,10000,48
ac19_39680,s20_mk2,1,7,6,10000,48
ac19_39681,s20_mk2,1,12,11,10000,48
ac19_39682,s20_mk2,1,21,11,10000,48
ac19_39683,s20_mk2,1,44,17,10000,48
ac19_39684,s20_mk2,1,6,5,10000,48
ac19_39685,s20_mk2,1,11,9,10000,48
ac19_39686,s20_mk2,1,9,8,10000,48
ac19_39687,s20_mk2,1,13,12,10000,48
ac19_39688,s20_mk2,1,2390,182,10000,48
ac19_39689,s20_mk2,1,19,14,10000,48
ac19_3969,s20_mk2,1,10,9,10000,48
ac19_39690,s20_mk2,1,160,34,10000,48
ac19_39691,s20_mk2,1,28,14,10000,48
ac19_39692,s20_mk2,1,113,31,10000,48
ac19_39693,s20_mk2,1,125,60,10000,48
ac19_39694,s20_mk2,1,193,54,10000,48
ac19_39695,s20_mk2,1,6,5,10000,48
ac19_39696,s20_mk2,1,2020,161,10000,48
ac19_39697,s20_mk2,1,128,27,10000,48
ac19_39698,s20_mk2,1,47,17,10000,48
ac19_39699,s20_mk2,1,553,66,10000,48
ac19_397,s20_mk2,1,107,30,10000,48
ac19_3970,s20_mk2,1,17,15,10000,48
ac19_39700,s20_mk2,1,7,6,10000,48
ac19_39701,s20_mk2,1,50,34,10000,48
ac19_39702,s20_mk2,1,9,8,10000,48
ac19_39703,s20_mk2,1,9,8,10000,48
ac19_39704,s20_mk2,1,7,6,10000,48
ac19_39705,s20_mk2,1,244,19,10000,48
ac19_39706,s20_mk2,1,9,8,10000,48
ac19_39707,s20_mk2,1,4,3,10000,48
ac19_39708,s20_mk2,1,9,8,10000,48
ac19_39709,s20_mk2,1,580,22,10000,48
ac19_3971,s20_mk2,1,9,7,10000,48
ac19_39710,s20_mk2,1,114,19,10000,48
ac19_39711,s20_mk2,1,108,58,10000,48
ac19_39712,s20_mk2,1,21,17,10000,48
ac19_39713,s20_mk2,1,6,5,10000,48
ac19_39714,s20_mk2,1,7,6,10000,48
ac19_39715,s20_mk2,1,9,8,10000,48
ac19_39716,s20_mk2,1,10,9,10000,48
ac19_39717,s20_mk2,1,54,35,10000,48
ac19_39718,s20_mk2,1,1847,138,10000,48
ac19_39719,s20_mk2,1,11,10,10000,48
ac19_3972,s20_mk2,1,15,9,10000,48
ac19_39720,s20_mk2,1,14,11,10000,48
ac19_39721,s20_mk2,1,5,4,10000,48
ac19_39722,s20_mk2,1,16,14,10000,48
ac19_39723,s20_mk2,1,12,11,10000,48
ac19_39724,s20_mk2,1,10,9,10000,48
ac19_39725,s20_mk2,1,6,5,10000,48
ac19_39726,s20_mk2,1,22,15,10000,48
ac19_39727,s20_mk2,1,16,9,10000,48
ac19_39728,s20_mk2,1,24,9,10000,48
ac19_39729,s20_mk2,1,19,12,10000,48
ac19_3973,s20_mk2,1,2487,198,10000,48
ac19_39730,s20_mk2,1,22,11,10000,48
ac19_39731,s20_mk2,1,9,8,10000,48
ac19_39732,s20_mk2,1,11,10,10000,48
ac19_39733,s20_mk2,1,4,3,10000,48
ac19_39734,s20_mk2,1,17,15,10000,48
ac19_39735,s20_mk2,1,4,3,10000,48
ac19_39736,s20_mk2,1,50,34,10000,48
ac19_39737,s20_mk2,1,6,5,10000,48
ac19_39738,s20_mk2,1,5,4,10000,48
ac19_39739,s20_mk2,1,118,22,10000,48
ac19_3974,s20_mk2,1,9,8,10000,48
ac19_39740,s20_mk2,1,7,6,10000,48
ac19_39741,s20_mk2,1,99,54,10000,48
ac19_39742,s20_mk2,1,5,4,10000,48
ac19_39743,s20_mk2,1,133,82,10000,48
ac19_39744,s20_mk2,1,12,11,10000,48
ac19_39745,s20_mk2,1,7,6,10000,48
ac19_39746,s20_mk2,1,3819,296,10000,48
ac19_39747,s20_mk2,1,848,103,10000,48
ac19_39748,s20_mk2,1,8,7,10000,48
ac19_39749,s20_mk2,1,66,23,10000,48
ac19_3975,s20_mk2,1,4,3,10000,48
ac19_39750,s20_mk2,1,6,5,10000,48
ac19_39751,s20_mk2,1,13,12,10000,48
ac19_39752,s20_mk2,1,10,9,10000,48
ac19_39753,s20_mk2,1,11,9,10000,48
ac19_39754,s20_mk2,1,5,4,10000,48
ac19_39755,s20_mk2,1,301,47,10000,48
ac19_39756,s20_mk2,1,1949,201,10000,48
ac19_39757,s20_mk2,1,12,10,10000,48
ac19_39758,s20_mk2,1,7,6,10000,48
ac19_39759,s20_mk2,1,6,5,10000,48
ac19_3976,s20_mk2,1,9,7,10000,48
ac19_39760,s20_mk2,1,16,14,10000,48
ac19_39761,s20_mk2,1,224,9,10000,48
ac19_39762,s20_mk2,1,34,26,10000,48
ac19_39763,s20_mk2,1,11,10,10000,48
ac19_39764,s20_mk2,1,6,5,10000,48
ac19_39765,s20_mk2,1,62,40,10000,48
ac19_39766,s20_mk2,1,72,42,10000,48
ac19_39767,s20_mk2,1,43,30,10000,48
ac19_39768,s20_mk2,1,254,41,10000,48
ac19_39769,s20_mk2,1,16,12,10000,48
ac19_3977,s20_mk2,1,48,21,10000,48
ac19_39770,s20_mk2,1,12,10,10000,48
ac19_39771,s20_mk2,1,13,11,10000,48
ac19_39772,s20_mk2,1,9,8,10000,48
ac19_39773,s20_mk2,1,7,6,10000,48
ac19_39774,s20_mk2,1,6,5,10000,48
ac19_39775,s20_mk2,1,17,10,10000,48
ac19_39776,s20_mk2,1,437,37,10000,48
ac19_39777,s20_mk2,1,3199,191,10000,48
ac19_39778,s20_mk2,1,9,8,10000,48
ac19_39779,s20_mk2,1,13,9,10000,48
ac19_3978,s20_mk2,1,7,6,10000,48
ac19_39780,s20_mk2,1,7,6,10000,48
ac19_39781,s20_mk2,1,45,31,10000,48
ac19_39782,s20_mk2,1,38,27,10000,48
ac19_39783,s20_mk2,1,6,5,10000,48
ac19_39784,s20_mk2,1,10,9,10000,48
ac19_39785,s20_mk2,1,7,6,10000,48
ac19_39786,s20_mk2,1,26,14,10000,48
ac19_39787,s20_mk2,1,16,13,10000,48
ac19_39788,s20_mk2,1,26,13,10000,48
ac19_39789,s20_mk2,1,5,4,10000,48
ac19_3979,s20_mk2,1,12,9,10000,48
ac19_39790,s20_mk2,1,4,3,10000,48
ac19_39791,s20_mk2,1,11,8,10000,48
ac19_39792,s20_mk2,1,9,8,10000,48
ac19_39793,s20_mk2,1,4719,95,10000,48
ac19_39794,s20_mk2,1,9,8,10000,48
ac19_39795,s20_mk2,1,113,58,10000,48
ac19_39796,s20_mk2,1,58,38,10000,48
ac19_39797,s20_mk2,1,24,17,10000,48
ac19_39798,s20_mk2,1,11,10,10000,48
ac19_39799,s20_mk2,1,6,5,10000,48
ac19_398,s20_mk2,1,13,10,10000,48
ac19_3980,s20_mk2,1,20,13,10000,48
ac19_39800,s20_mk2,1,11,10,10000,48
ac19_39801,s20_mk2,1,8,7,10000,48
ac19_39802,s20_mk2,1,882,110,10000,48
ac19_39803,s20_mk2,1,46,21,10000,48
ac19_39804,s20_mk2,1,8,7,10000,48
ac19_39805,s20_mk2,1,12,10,10000,48
ac19_39806,s20_mk2,1,4,3,10000,48
ac19_39807,s20_mk2,1,12,10,10000,48
ac19_39808,s20_mk2,1,5,4,10000,48
ac19_39809,s20_mk2,1,340,96,10000,48
ac19_3981,s20_mk2,1,90,42,10000,48
ac19_39810,s20_mk2,1,8,7,10000,48
ac19_39811,s20_mk2,1,37,17,10000,48
ac19_39812,s20_mk2,1,13,12,10000,48
ac19_39813,s20_mk2,1,6,5,10000,48
ac19_39814,s20_mk2,1,146,17,10000,48
ac19_39815,s20_mk2,1,10,9,10000,48
ac19_39816,s20_mk2,1,22,18,10000,48
ac19_39817,s20_mk2,1,34,16,10000,48
ac19_39818,s20_mk2,1,41,30,10000,48
ac19_39819,s20_mk2,1,88,27,10000,48
ac19_3982,s20_mk2,1,28,15,10000,48
ac19_39820,s20_mk2,1,211,20,10000,48
ac19_39821,s20_mk2,1,11,10,10000,48
ac19_39822,s20_mk2,1,6,5,10000,48
ac19_39823,s20_mk2,1,11,9,10000,48
ac19_39824,s20_mk2,1,3166,222,10000,48
ac19_39825,s20_mk2,1,5,4,10000,48
ac19_39826,s20_mk2,1,9,8,10000,48
ac19_39827,s20_mk2,1,11,10,10000,48
ac19_39828,s20_mk2,1,7,6,10000,48
ac19_39829,s20_mk2,1,64,23,10000,48
ac19_3983,s20_mk2,1,5613,92,10000,48
ac19_39830,s20_mk2,1,40,29,10000,48
ac19_39831,s20_mk2,1,290,41,10000,48
ac19_39832,s20_mk2,1,6,5,10000,48
ac19_39833,s20_mk2,1,19,13,10000,48
ac19_39834,s20_mk2,1,46,11,10000,48
ac19_39835,s20_mk2,1,2064,173,10000,48
ac19_39836,s20_mk2,1,8,7,10000,48
ac19_39837,s20_mk2,1,9,8,10000,48
ac19_39838,s20_mk2,1,10,9,10000,48
ac19_39839,s20_mk2,1,45,16,10000,48
ac19_3984,s20_mk2,1,27,17,10000,48
ac19_39840,s20_mk2,1,15,8,10000,48
ac19_39841,s20_mk2,1,8,7,10000,48
ac19_39842,s20_mk2,1,18,11,10000,48
